Number of Records,Table Name,Accession Number,City,Commission Cik,Commission File Number,Company Name,Crd Number,Date Incorporation,Is Amendment,Issuer Website,Jurisdiction Organization,Legal Status Form,Legal Status Other Desc,Name Of Issuer,Nature Of Amendment,Progress Update,State Or Country,Street1,Street2,Zip Code
1,2019q3.tsv,0001665160-19-000813,BOCA RATON,1665160,007-00007,"StartEngine Capital, LLC",,2/24/2016 12:00:00 AM,0,https://joinworthy.com,DE,Corporation,,"Worthy Financial, Inc",,"At the close of the offering, the issuer closed on $271,790 and 54,832 number of securities.",FL,4400 N. FEDERAL HWY,STE 210-12,33431
1,2019q3.tsv,0001778950-19-000002,CARMEL BY THE SEA,1690300,007-00133,"MiTec, PBC",292759,1/8/2019 12:00:00 AM,0,http:/showdeo.com/,DE,Other,PUBLIC BENEFIT CORPORATION,"SHOWDEO, INC",Issuer Signature typed incorrectly,,CA,56B 5TH STREET LOT 1 #3087,,93921
1,2019q3.tsv,0001781082-19-000001,BROOMFIELD,1603038,008-69440,"SI SECURITIES, LLC",170937,3/2/2018 12:00:00 AM,0,https://mytrailfork.com/,DE,Corporation,,"TrailFork, Inc",,,CO,575 BURBANK STREET,UNIT A,80020
1,2019q3.tsv,0001765252-19-000004,DETROIT,1667145,007-00015,"truCrowd, Inc",283063,3/16/2018 12:00:00 AM,0,www.qwikleaf.com,MI,Limited Liability Company,,QWIKLEAF LLC,"Extended the closing date of the offering to September 30th, 2019",,MI,3320 SPINNAKER LN,5B,48207
1,2019q3.tsv,0001665160-19-000815,Farmingdale,,,,,4/28/2017 12:00:00 AM,0,https://token.epigencare.com,NY,Corporation,,EpigenCare Inc.,,,NY,110 Bi County Blvd.,Ste. 122,11735
1,2019q3.tsv,0001746351-19-000003,SAN FRANCISCO,1751525,007-00167,OpenDeal Portal LLC,283874,12/12/2017 12:00:00 AM,0,althea.net,DE,Corporation,,"Hawk Networks, inc.",,,CA,28 SOUTH PARK STREET,,94107
1,2019q3.tsv,0001731736-19-000001,Oakland,1478147,008-68458,"MicroVenture Marketplace, Inc.",152513,11/15/2017 12:00:00 AM,0,http://ElectroSpit.com,DE,Corporation,,ElectroSpit Inc.,,,CA,10700 MacArthur Blvd #4D,,94605
1,2019q3.tsv,0001665160-19-000816,BOSTON,1669191,007-00035,NetCapital Funding Portal Inc.,283596,12/14/2017 12:00:00 AM,0,kingscrowd.com,DE,Limited Liability Company,,Kingscrowd LLC,,"At the close of the offering, the issuer closed on $45,696.60 and 25,610 number of securities.",MA,695 ATLANTIC AVE.,FLOOR 9,02111
1,2019q3.tsv,0001757431-19-000003,GARY,1693877,007-00098,Buy The Block,287496,10/13/2018 12:00:00 AM,1,www.MoreGoldInvestors.com,IN,Limited Liability Company,,"BROADWAY PROJECT ONE, LLC",This amendment to extend offer.,,IN,541 MCKINLEY STREET,,46404
1,2019q3.tsv,0001665160-19-000818,Van Nuys,1665160,007-00007,"StartEngine Capital, LLC",,10/17/2013 12:00:00 AM,0,https://raytonsolar.com/,DE,Corporation,,Rayton Solar Inc.,Updated the offering document to match the correct end date of the offering.,,CA,16112 Hart St.,,91406
1,2019q3.tsv,0001774156-19-000009,Mantoloking,1478147,008-68458,"MicroVenture Marketplace, Inc.",152513,11/30/2016 12:00:00 AM,0,www.givetide.com,DE,Corporation,,"GiveXist, Inc.",This amendment is being filed in order to update the Subscription Agreement and Crowd Note to reflect the previously updated deadline.,,NJ,517 Normandy Drive,,08738
1,2019q3.tsv,0001774156-19-000010,Mantoloking,1478147,008-68458,"MicroVenture Marketplace, Inc.",152513,11/30/2016 12:00:00 AM,0,www.givetide.com,DE,Corporation,,"GiveXist, Inc.",This amendment is being filed in order to update the Subscription Agreement and Crowd Note to reflect the previously updated deadline.,,NJ,517 Normandy Drive,,08738
1,2019q3.tsv,0001763665-19-000003,LOS ANGELES,1667145,007-00015,"truCrowd, Inc",283063,5/16/2016 12:00:00 AM,0,www.orangewolfcontent.com,CA,Limited Liability Company,,Orange Wolf Content L.L.C.,"We are extending the offering period to end on August 31st, 2019",,CA,12117 1/2 WASHINGTON PLACE,,90066
1,2019q3.tsv,0001665160-19-000819,,,,,,,0,,,,,GeoOrbital Inc.,,,,,,
1,2019q3.tsv,0001670254-19-000437,Lexington,1670254,007-00033,Wefunder Portal LLC,283503,5/14/2019 12:00:00 AM,0,http://sunjoined.com,KY,Limited Liability Company,,Sunjoined  LLC,,,KY,110 W Vine St,,40507
1,2019q3.tsv,0001782833-19-000005,Evans,1680047,007-00070,"seriesOne, LLC",297799,6/9/2015 12:00:00 AM,0,bruceandrewsdesign.com,GA,Limited Liability Company,,"Bruce Andrews Design, LLC",,,GA,2500 Trade Center Dr,,30809
1,2019q3.tsv,0001665160-19-000822,Forest Park,1665160,007-00007,"StartEngine Capital, LLC",,6/6/2016 12:00:00 AM,0,https://www.leagueswype.com/,DE,Limited Liability Company,,Leagueswype LLC,Fixed typo in campaign page and offering document.,,IL,417 Des Plaines,,60130
1,2019q3.tsv,0001665160-19-000820,SOMERVILLE,1665160,007-00007,"StartEngine Capital, LLC",,8/7/2014 12:00:00 AM,0,https://www.geoo.com/,DE,Corporation,,GeoOrbital Inc.,,"At the close of the offering, the issuer closed on $297,962 and 22,430 securities.",MA,"17 PROPERZI WAY,",,02413
1,2019q3.tsv,0001639097-19-000005,,,,,,,0,,,,,"Chimani, Inc.",,,,,,
1,2019q3.tsv,0001782819-19-000002,HUNTLY,1726574,007-00142,"Stampede Securities, Inc",292379,6/28/2019 12:00:00 AM,1,www.mariemillermusic.com,DE,Limited Liability Company,,Little Dreams LLC,Adding additional documents to Offering Statement.,,VA,14432 HUME ROAD,,22640
1,2019q3.tsv,0001758964-19-000004,LOS ANGELES,1751525,007-00167,OpenDeal Portal LLC,,10/14/2015 12:00:00 AM,0,www.upsonder.com,DE,Limited Liability Company,,"Up Sonder, LLC",,"The Offering closed successfully on 8/1/2019, having received investment commitments of $360,220, although a final accounting has not taken place.",CA,5482 WILSHIRE BVLD. SUITE 125,,90036
1,2019q3.tsv,0001746059-19-000008,,,,,,,0,,,,,"APEX PERFORMANCE & COMBATIVES, LLC",,,,,,
1,2019q3.tsv,0001781049-19-000005,GLENSHAW,1705726,007-00119,Honeycomb Portal LLC,289015,4/18/2017 12:00:00 AM,0,https://ironbornpizza.com/,PA,Limited Liability Company,,"Iron Born, LLC",,"Max funding reached: $107,000",PA,104 EADE AVE,,15116
1,2019q3.tsv,0001665160-19-000823,WEST PALM BEACH,1665160,007-00007,"StartEngine Capital, LLC",,11/20/2018 12:00:00 AM,1,81-c.com,DE,Corporation,,"81-c, Inc.",Issuer is extending the length of their campaign by 90 days.,,FL,"1760 N JOG ROAD, SUITE 150",SUITE 150,33411
1,2019q3.tsv,0001746059-19-000009,BOSTON,1746059,007-00162,"MainVest, Inc.",,8/1/2017 12:00:00 AM,0,https://lobstahonaroll.com/,MA,Limited Liability Company,,FOOD FOR THOUGHT LLC,,"Our best estimate of the total amount raised by Issuer in the offering is $30,700. The funds are currently being processed. The actual amount may be lower.",MA,537 COLUMBUS AVE,,02118
1,2019q3.tsv,0001773255-19-000002,PHILADELPHIA,1751525,007-00167,OpenDeal Portal LLC,283874,5/16/2016 12:00:00 AM,0,https://www.innamed.com,DE,Corporation,,"InnaMed, Inc.",,"The Offering closed successfully on August 1, 2019, having received investment commitments of $1,070,000.00.",PA,3675 MARKET STREET,SUITE 200,19104
1,2019q3.tsv,0001706939-19-000002,FOUNTAIN HILLS,1667145,007-00015,"truCrowd, Inc",283063,5/25/2016 12:00:00 AM,0,kulabrands.com,DE,Corporation,,"kulaBrands, Inc.",,,AZ,16509 E ARROYO VISTA DR,,85268
1,2019q3.tsv,0001746059-19-000010,BROOKLINE,1746059,007-00162,"MainVest, Inc.",,9/18/2018 12:00:00 AM,1,https://mobilecooks.com/,MA,Limited Liability Company,,MOBILE COOKS LLC,"Extending the deadline to reach the Target Offering Amount, updating Valuation Cap in the SAFE, updating certain language in the business overview and description, and updating titles and bios of certain team members.",,MA,114 UNIVERSITY RD #2,,02445
1,2019q3.tsv,0001670254-19-000442,Los Angeles,1670254,007-00033,Wefunder Portal LLC,283503,1/3/2018 12:00:00 AM,0,http://www.thanksforgivingthemovie.com,CA,Limited Liability Company,,"ThanksForGiving The Movie, LLC",,,CA,6265 W Olympic Blvd,,90048
1,2019q3.tsv,0001665160-19-000824,STAMFORD,1665160,007-00007,"StartEngine Capital, LLC",,3/9/2015 12:00:00 AM,1,www.quigler.com,DE,Corporation,,"Quigler, Inc",Issuer is extending the length of their campaign by 60 days.,,CT,"143 HOYT STREET, APT 7 L",APT 7L,06905
1,2019q3.tsv,0001761469-19-000002,MEMPHIS,1707360,007-00116,"Thrivera Ventures Fund I, LLC",,5/17/2017 12:00:00 AM,0,www.neatmeets.com,TN,Limited Liability Company,,E-Connect LLC,,,TN,435 SOUTH FRONT STREET SUITE 208,,38103
1,2019q3.tsv,0001665160-19-000826,Lawrence,1665160,007-00007,"StartEngine Capital, LLC",,9/25/2013 12:00:00 AM,1,http://www.flowerturbines.com,NY,Limited Liability Company,,Flower Turbines LLC,"Issuer added a clarification of valuation details, removed perks, and extended the length of the offering.",,NY,240 Central Ave.,1J,11559
1,2019q3.tsv,0001783698-19-000001,SAN FRANCISCO,1707214,007-00129,"SMBX, Inc.",290186,3/3/2014 12:00:00 AM,0,https://bernalcutlery.com,CA,Corporation,,BERNAL CUTLERY INC.,,,CA,593 GUERRERO STREET,,94110
1,2019q3.tsv,0001776217-19-000002,SANTA MONICA,1603038,008-69440,"SI SECURITIES, LLC",170937,4/26/2016 12:00:00 AM,0,https://www.directechlabs.com/,DE,Corporation,,"DirecTech Labs, Inc.",Amended share price and disclosures,,CA,2392 DEWEY ST.,,90405
1,2019q3.tsv,0001778262-19-000002,CHICAGO,1751525,007-00167,OpenDeal Portal LLC,283874,4/23/2009 12:00:00 AM,1,https://cityzenith.com,DE,Corporation,,"Cityzenith Holdings, Inc.",The offering is hereby amended to I) extend the offering deadline and II) amend the terms of the security instrument offered.,,IL,2506 NORTH CLARK STREET,,60614
1,2019q3.tsv,0001778262-19-000003,CHICAGO,1751525,007-00167,OpenDeal Portal LLC,283874,4/23/2009 12:00:00 AM,1,https://cityzenith.com,DE,Corporation,,"Cityzenith Holdings, Inc.","This filing is to fix a scriveners error with the previous Form C/A's .html, the correct offering deadline is 12-13-2019",,IL,2506 NORTH CLARK STREET,,60614
1,2019q3.tsv,0001706939-19-000003,FOUNTAIN HILLS,1667145,007-00015,"truCrowd, Inc",283063,5/25/2016 12:00:00 AM,0,kulabrands.com,DE,Corporation,,"kulaBrands, Inc.",Correcting contradicting dates to set offering end date to 10/30/2019 and correcting incorrect values for total assets.,,AZ,16509 E ARROYO VISTA DR,,85268
1,2019q3.tsv,0001665160-19-000827,NEW HAVEN,1665160,007-00007,"StartEngine Capital, LLC",,7/5/2018 12:00:00 AM,0,https://www.newhavencommunitysolar.com,CT,Limited Liability Company,,"New Haven Community Solar, LLC",,"At the close of the offering, the issuer closed on $40,278 and 13,426 number of securities.",CT,79 PEARL ST,APT 3,06511
1,2019q3.tsv,0001746059-19-000011,MEDFORD,1746059,007-00162,"MainVest, Inc.",,7/8/2019 12:00:00 AM,0,https://www.kintapandrec.com/,MA,Limited Partnership,,"Kin Tap & Rec Room, LLC",,,MA,144 PARK STREET,,02155
1,2019q3.tsv,0001741274-19-000004,FRISCO,1478147,008-68458,"MicroVenture Marketplace, Inc.",152513,5/22/2017 12:00:00 AM,0,herahealthsolutions.com,DE,Corporation,,"Hera Health Solutions, Inc.",,"$107,000 in investments. Payments still being processed; final amount not yet determined.",TX,11141 WELLSHIRE LANE,,75035
1,2019q3.tsv,0001746059-19-000012,SCHUYLERVILLE,1746059,007-00162,"MainVest, Inc.",,7/25/2019 12:00:00 AM,0,www.9mileseast.com,NY,Limited Liability Company,,9 MILES EAST SARATOGA LLC,,,NY,136 GOFF RD,,12871
1,2019q3.tsv,0001665160-19-000835,Denver,1665160,007-00007,"StartEngine Capital, LLC",,7/3/2018 12:00:00 AM,1,www.wandusa.com,DE,Corporation,,Wand USA Inc.,"CEO and Director stepping down due to personal circumstances and time commitment, COO and Director will be taking over and fulfilling duties as CEO moving forward. 3 New members added to Team.",,CO,1770 Chestnut Pl Apt 1019,,80202
1,2019q3.tsv,0001784675-19-000001,SAN FRANCISCO,1603038,008-69440,"SI SECURITIES, LLC",170937,12/5/2018 12:00:00 AM,0,https://pngme.com/,DE,Corporation,,"Messier 31, Inc",,,CA,930 ALABAMA STREET,,94110
1,2019q3.tsv,0001665160-19-000836,HICKSVILLE,1665160,007-00007,"StartEngine Capital, LLC",,1/10/2018 12:00:00 AM,0,http://blucollr.com/,NY,Limited Liability Company,,"BluCollr, LLC",,"At the close of the offering, the issuer closed on $57,300 and 623 number of securities.",NY,29 HARKIN LN.,,11801
1,2019q3.tsv,0001652039-19-000001,SAN FRANCISCO,1603038,008-69440,"SI SECURITIES, LLC",170937,3/7/2014 12:00:00 AM,0,https://www.joinloop.com,DE,Corporation,,"California Labs, Inc.",,,CA,1540 Market St.,Suite 100,94117
1,2019q3.tsv,0001496634-19-000002,LOS ANGELES,1603038,008-69440,"SI SECURITIES, LLC",170937,3/9/2007 12:00:00 AM,0,https://www.privatehealth.com,CA,Corporation,,"Private Health Management, Inc.",,,CA,"9200 SUNSET BLVD., SUITE 110",,90069
1,2019q3.tsv,0001746059-19-000013,WILMINGTON,1746059,007-00162,"MainVest, Inc.",,12/19/2018 12:00:00 AM,0,www.provincetownbrewingco.com/welcome,DE,Limited Liability Company,,Bottoms Up LLC,,,DE,1201 ORANGE STREET,SUITE 600,19801
1,2019q3.tsv,0001665160-19-000838,Aventura,1665160,007-00007,"StartEngine Capital, LLC",,3/7/2011 12:00:00 AM,0,TheAquaVault.com,DE,Corporation,,"Aqua Vault, Inc.",,,FL,"20533 Biscayne Blvd, Ste. 4947",,33180
1,2019q3.tsv,0001670254-19-000447,San Francisco,1670254,007-00033,Wefunder Portal LLC,283503,12/28/2008 12:00:00 AM,0,http://humphryslocombe.com,DE,Limited Liability Company,,"Humphry Slocombe Group, LLC",,,CA,2790A Harrison Street,,94110
1,2019q3.tsv,0001665160-19-000843,Abilene,1665160,007-00007,"StartEngine Capital, LLC",,5/23/2018 12:00:00 AM,0,https://www.southplainspetroleuminc.com,TX,Corporation,,South Plains Petroleum Inc,Removing a team member,,TX,"402 Cypress Street, Suite 809",,
1,2019q3.tsv,0001670254-19-000443,San Jose,1670254,007-00033,Wefunder Portal LLC,283503,6/1/2015 12:00:00 AM,0,http://lebreadxpress.com,CA,Corporation,,"Le Bread Xpress, Inc.",,,CA,1496 merry ln,,95128
1,2019q3.tsv,0001669191-19-000277,Boulder,1669191,007-00035,NetCapital Funding Portal Inc.,283596,5/10/2018 12:00:00 AM,0,https://www.ramp.us/,DE,Corporation,,"TriniCorp, Inc.",,,CO,1002 Walnut St.,Ste. #200,80302
1,2019q3.tsv,0001669191-19-000280,Brookline,1669191,007-00035,NetCapital Funding Portal Inc.,283596,1/6/2014 12:00:00 AM,0,https://www.algeness.com/,DE,Corporation,,"Advanced Aesthetic Technologies, Inc.",,"End of offering. Issuer closed its offering with estimated gross proceeds of $78,120. The foregoing is in regard only to the amount raised under the Section 4(a)(6) exemption.",MA,1 Brookline Place,Suite 427,02445
1,2019q3.tsv,0001665160-19-000844,STONY BROOK,1665160,007-00007,"StartEngine Capital, LLC",,1/3/2017 12:00:00 AM,0,www.storen.tech,DE,Corporation,,StorEn Technologies Inc.,,"At the close of the offering, the issuer closed on $659,824 and 165,441 number of securities.",NY,25 HEALTH SCIENCES DRIVE,,11790
1,2019q3.tsv,0001774152-19-000002,SAN FRANCISCO,1751525,007-00167,OpenDeal Portal LLC,283874,12/17/2018 12:00:00 AM,0,https://www.dorahacks.com/,DE,Corporation,,"TWENTY-SECOND CENTURY DORA TECHNOLOGY HOLDINGS, INC.",,,CA,201 FOLSOM STREET,26C,94105
1,2019q3.tsv,0001784144-19-000001,DENVER,1751525,007-00167,OpenDeal Portal LLC,283874,5/6/2016 12:00:00 AM,0,www.nanno.com,DE,Corporation,,"Nanno, Inc.",,,CO,1615 CALIFORNIA STREET,,80202
1,2019q3.tsv,0001713167-19-000006,NEW YORK,1683054,007-00076,First Democracy VC,285360,7/21/2017 12:00:00 AM,0,frenchmorning.com,DE,Corporation,,French Morning Media Group Inc,Updating the Offering Information to reflect the information in the Form C filing.,,NY,27 WEST 20TH STREET,SUITE 800,10011
1,2019q3.tsv,0001665160-19-000845,BOURNE,1665160,007-00007,"StartEngine Capital, LLC",,11/3/2016 12:00:00 AM,1,www.trella.io,MA,Limited Liability Company,,Trella Technologies LLC,Issuer is extending the length of their campaign by 60 days.,,MA,173 CLAY POND RD.,,02532
1,2019q3.tsv,0001665160-19-000847,Austin,1665160,007-00007,"StartEngine Capital, LLC",,11/18/2016 12:00:00 AM,0,www.chaparralice.com,TX,Corporation,,Texas Made Sports Development Inc.,,,TX,7713 Wolverine St,,78757
1,2019q3.tsv,0001782188-19-000003,HOUSTON,1723503,008-70055,"NEXTSEED SECURITIES, LLC",291387,10/29/2018 12:00:00 AM,0,https://www.memorialtrailicehouse.com/,TX,Limited Liability Company,,"Memorial Trail Ice House, LLC",,,TX,6202 Washington Ave.,,77007
1,2019q3.tsv,0001665160-19-000850,HOLLYWOOD,1665160,007-00007,"StartEngine Capital, LLC",,1/13/2017 12:00:00 AM,1,www.sanmelixlaboratories.com,DE,Corporation,,"SanMelix Laboratories, Inc.",The Company is increasing the maximum funding goal,,FL,1150 North 35th Avenue Suite 225,,33021
1,2019q3.tsv,0001782188-19-000005,HOUSTON,1723503,008-70055,"NEXTSEED SECURITIES, LLC",291387,10/29/2018 12:00:00 AM,0,https://www.memorialtrailicehouse.com/,TX,Limited Liability Company,,"Memorial Trail Ice House, LLC",Copy edits on offering page and updated bonus reward before campaign goes live,,TX,6202 WASHINGTON AVE.,,77007
1,2019q3.tsv,0001669191-19-000285,Rahway,1669191,007-00035,NetCapital Funding Portal Inc.,283596,4/3/2017 12:00:00 AM,0,https://www.domeaudioinc.com/,DE,Corporation,,Dome Audio Inc.,issuer shortened offering period.,,NJ,2 Park Square,Suite 2212,07065
1,2019q3.tsv,0001669191-19-000287,Rahway,1669191,007-00035,NetCapital Funding Portal Inc.,283596,4/3/2017 12:00:00 AM,0,https://www.domeaudioinc.com/,DE,Corporation,,Dome Audio Inc.,issuer shortened offering period.,,NJ,2 Park Square,Suite 2212,07065
1,2019q3.tsv,0001669191-19-000289,Boston,1669191,007-00035,NetCapital Funding Portal Inc.,283596,12/14/2017 12:00:00 AM,0,kingscrowd.com,DE,Limited Liability Company,,Kings Crowd LLC,issuer extended offering deadline.,,MA,695 Atlantic Ave.,Floor 9,02111
1,2019q3.tsv,0001665160-19-000852,Pleasant Hill,1665160,007-00007,"StartEngine Capital, LLC",,6/21/2019 12:00:00 AM,1,thaliacapos.com,DE,Corporation,,"Thalia Brands, Inc.",Update perks,,CA,"548 Contra Costa Blvd, Suite O",,94523
1,2019q3.tsv,0001746059-19-000014,ATTLEBORO,1746059,007-00162,"MainVest, Inc.",,7/25/2019 12:00:00 AM,0,https://www.workingmandistillers.com/,MA,Limited Liability Company,,WORKING MAN DISTILLERS LLC,,,MA,40 1/2 ELIZABETH ST,,02703
1,2019q3.tsv,0001711875-19-000001,West Hollywood,,,,,5/2/2017 12:00:00 AM,0,www.jtpk.co,DE,Corporation,,Jetpack Inc,,,CA,8605 Santa Monica Blvd,#41564,90069
1,2019q3.tsv,0001665160-19-000854,Abilene,1665160,007-00007,"StartEngine Capital, LLC",,5/23/2018 12:00:00 AM,1,https://www.southplainspetroleuminc.com,TX,Corporation,,South Plains Petroleum Inc,"The company is running a concurrent Regulation D offering for a total of $1,500,000.",,TX,"402 Cypress Street, Suite 809",,
1,2019q3.tsv,0001670254-19-000450,Newtown,1670254,007-00033,Wefunder Portal LLC,283503,10/26/2015 12:00:00 AM,0,https://wifigen.net,DE,Limited Liability Company,,Wifigen LLC,,,CT,12 Butternut Ridge,,06470
1,2019q3.tsv,0001785115-19-000001,Boring,1478147,008-68458,MicroVenture Marketplace Inc.,152513,1/1/2019 12:00:00 AM,0,www.aboringlife.com,OR,Corporation,,"A Boring Life, Inc.",,,OR,29830 SE Wheeler Road,29830 SE Wheeler Road,97009
1,2019q3.tsv,0001782650-19-000003,ALLISON PARK,1705726,007-00119,Honeycomb Portal LLC,289015,5/14/2019 12:00:00 AM,0,https://probikerun.com/,PA,Limited Liability Company,,"CE Communitas, LLC",,,PA,9999 KUMMER RD.,,15101
1,2019q3.tsv,0001670254-19-000452,Marstons Mills,1670254,007-00033,Wefunder Portal LLC,283503,2/19/2019 12:00:00 AM,0,http://sayscape.com,MA,Corporation,,Colossal Inc,,,MA,66 Hamblins Hayway,,02648
1,2019q3.tsv,0001733443-19-000002,HURRICANE,1749383,007-00165,"VAS Portal, LLC",298941,10/24/2017 12:00:00 AM,0,thechosen.tv,UT,Limited Liability Company,,"Chosen, LLC",,"Notice of completion of offering. Amount raised: $1,069,962",UT,"4 S. 2600 W., SUITE 5",,84737
1,2019q3.tsv,0001782559-19-000001,LONG BEACH,1603038,008-69440,"SI SECURITIES, LLC",170937,3/30/2017 12:00:00 AM,0,https://ashowforachange.com/,DE,Corporation,,"Show For A Change, Inc.",,,CA,1025 E 37TH ST,,90807
1,2019q3.tsv,0001144204-19-040347,Coral Gables,1751525,007-00167,OpenDeal Portal LLC,283874,4/28/2016 12:00:00 AM,0,https://www.blueworldvoyages.com/,FL,Limited Liability Company,,Blue World Voyages LLC,,,FL,142 Sans Souci Drive,,33133
1,2019q3.tsv,0001785164-19-000001,"WASHINGTON, DC",1667145,007-00015,"truCrowd, Inc",283063,7/31/2019 12:00:00 AM,0,www.GreenGrowthRealEstate.com,DC,Limited Liability Company,,"Green Growth Real Estate, LLC",,,DC,1441 L ST NW,,20005
1,2019q3.tsv,0001669191-19-000295,Bridgewater,1669191,007-00035,NetCapital Funding Portal Inc.,283596,10/14/2005 12:00:00 AM,0,www.neurotez.com,DE,Corporation,,Neurotez Inc.,,,NJ,991 Highway 22,SUITE 200A,08807
